발생시간(초),경도,위도,속도,누적주행거리,방향
0,127.08459393729244,37.57671627920642,16.0,4.0,172.34875194228903
1,127.08459998057748,37.576680626613786,16.0,8.0,86.50486384817282
2,127.08464534031734,37.5766828222961,12.0,12.0,85.40850935292269
3,127.0846905841211,37.576685701947724,12.0,16.0,85.40850918878829
4,127.08473582792489,37.57668858159935,12.0,20.0,85.40850900941246
5,127.08478107172866,37.576691461250974,12.0,24.0,85.40850881240948
6,127.08482631553244,37.576694340902606,12.0,28.0,85.40850865837416
7,127.08487155933621,37.57669722055423,12.0,32.0,85.40850846889907
8,127.08491680313999,37.576700100205855,12.0,36.0,85.4085082971439
9,127.08496204694376,37.57670297985748,12.0,40.0,85.40850812795975
10,127.08500729074754,37.576705859509104,12.0,44.0,85.40850794353423
11,127.08505253455131,37.57670873916073,12.0,48.0,85.40850777435008
12,127.08509777835509,37.576711618812354,12.0,52.0,85.40850758992445
13,127.08514302215886,37.57671449846398,12.0,56.0,85.40850740559154
14,127.08518826596264,37.57671737811561,12.0,60.0,85.40850723631462
15,127.08523350976641,37.576720257767235,12.0,64.0,84.78537117249823
16,127.08527871049931,37.57672352715432,12.0,68.0,84.5756272516108
17,127.08532389673455,37.57672692772632,12.0,72.0,84.5756270255398
18,127.08536908296979,37.57673032829831,12.0,76.0,84.57562675912357
19,127.08541426920503,37.57673372887031,12.0,80.0,84.57562653809555
20,127.08545945544029,37.5767371294423,12.0,84.0,84.57562626159296
21,127.08550464167553,37.5767405300143,12.0,88.0,84.57562603552174
22,127.08554982791077,37.57674393058629,12.0,92.0,84.57562577919168
23,127.08559501414601,37.57674733115829,12.0,96.0,84.57562553294781
24,127.08564020038125,37.57675073173028,12.0,100.0,84.57562529174703
25,127.08568538661649,37.57675413230228,12.0,104.0,84.57562505054625
26,127.08573057285173,37.57675753287427,12.0,108.0,84.57562479421597
27,127.08577575908699,37.576760933446266,12.0,112.0,84.57562455301507
28,127.08582094532223,37.57676433401826,12.0,116.0,84.57562429668474
29,127.08586613155747,37.576767734590256,12.0,120.0,84.57562406557008
30,127.08591131779271,37.57677113516225,12.0,124.0,357.70102844252676
31,127.0859104969565,37.5767873395192,5.0,125.80068728522336,355.1015593586505
32,127.085908752179,37.57680347434328,5.0,127.60137457044674,355.10156034189123
33,127.08590700740147,37.57681960916735,5.0,129.4020618556701,355.1015614010242
34,127.08590526262397,37.576835743991424,5.0,131.20274914089347,355.1015624543922
35,127.08590351784645,37.5768518788155,5.0,133.00343642611685,355.10156351064325
36,127.08590177306894,37.576868013639576,5.0,134.8041237113402,355.1015645668947
37,127.08590002829142,37.57688414846365,5.0,136.60481099656357,355.1015656260292
38,127.08589828351391,37.57690028328773,5.0,138.40549828178695,355.10156668132055
39,127.08589653873639,37.5769164181118,5.0,140.20618556701032,355.1015678048168
40,127.08589479395889,37.57693255293587,5.0,142.00687285223367,355.1015687938261
41,127.08589304918137,37.57694868775995,5.0,143.80756013745705,355.10156984719686
42,127.08589130440386,37.576964822584024,5.0,145.60824742268042,355.10157090633334
43,127.08588955962634,37.5769809574081,5.0,147.40893470790377,355.1015719625875
44,127.08588781484883,37.576997092232176,5.0,149.20962199312714,355.10157301403757
45,127.08588607007131,37.57701322705625,5.0,151.01030927835052,355.101574147145
46,127.0858843252938,37.57702936188032,5.0,152.8109965635739,355.1015750593043
47,127.08588258051628,37.5770454967044,5.0,154.61168384879724,355.1015762567734
48,127.08588083573878,37.57706163152847,5.0,156.41237113402062,355.1015772409815
