발생시간(초),경도,위도,속도,누적주행거리,방향
0,127.05226784354444,37.58209837340366,16.0,4.166666666666667,94.01280607200846
1,127.05231501174372,37.582095751143655,16.0,8.333333333333334,94.01280591926854
2,127.05236217994299,37.58209312888364,16.0,12.5,94.01280579024899
3,127.05240934814226,37.58209050662363,16.0,16.666666666666668,94.01280565422053
4,127.05245651634154,37.582087884363624,16.0,20.833333333333336,94.01280549177812
5,127.05250368454082,37.58208526210361,16.0,25.0,212.14023973125674
6,127.05248088117972,37.58205649899769,21.0,28.78723404255319,212.4237838754701
7,127.05245783724766,37.58202774926602,21.0,32.57446808510638,212.4237938894343
8,127.05243479331561,37.581998999534356,21.0,36.361702127659576,212.42380393202265
9,127.05241174938355,37.58197024980269,21.0,40.148936170212764,212.4238138800974
10,127.0523887054515,37.58194150007102,21.0,43.93617021276596,212.4238239570386
11,127.05236566151945,37.58191275033935,21.0,47.72340425531915,212.423833942335
12,127.0523426175874,37.58188400060768,21.0,51.51063829787234,213.92806577593348
13,127.05231863212299,37.581855743524294,21.0,55.29787234042553,214.44317426743947
14,127.05229432421247,37.58182765515791,21.0,59.08510638297872,214.44318433435689
15,127.05227001630195,37.58179956679153,21.0,62.87234042553192,214.44319442392637
16,127.05224570839142,37.581771478425146,21.0,66.65957446808511,214.44320449687837
17,127.0522214004809,37.58174339005877,21.0,70.4468085106383,214.44321457358657
18,127.05219709257038,37.58171530169239,21.0,74.23404255319149,214.44322467826018
19,127.05217278465986,37.581687213326006,21.0,78.02127659574468,214.4432347421072
20,127.05214847674934,37.58165912495963,21.0,81.80851063829786,214.4361329732914
21,127.05212417324694,37.58163103421217,21.0,85.59574468085106,214.1338280615153
22,127.05210005712593,37.58160284224948,21.0,89.38297872340425,214.1338381606953
23,127.0520759410049,37.58157465028678,21.0,93.17021276595744,214.13384824079577
24,127.05205182488389,37.58154645832409,21.0,96.95744680851064,214.13385828680535
25,127.05202770876288,37.58151826636139,21.0,100.74468085106383,214.1338683728927
26,127.05200359264187,37.5814900743987,21.0,104.53191489361701,214.13387846903504
27,127.05197947652084,37.581461882436,21.0,108.31914893617021,214.1338885521024
28,127.05195536039983,37.58143369047331,21.0,112.1063829787234,213.4303037203704
29,127.05193168404348,37.581405267277965,21.0,115.8936170212766,213.00108765813562
30,127.05190827596823,37.58137670301774,21.0,119.68085106382979,213.00109769354984
31,127.05188486789298,37.58134813875751,21.0,123.46808510638297,213.00110773478355
32,127.05186145981772,37.581319574497286,21.0,127.25531914893617,213.00111777600847
33,127.05183805174246,37.58129101023705,21.0,131.04255319148936,213.00112781139632
34,127.05181464366721,37.581262445976826,21.0,134.82978723404256,213.00113783872595
35,127.05179123559196,37.5812338817166,21.0,138.61702127659572,213.00114790545877
36,127.05176782751671,37.58120531745637,21.0,142.40425531914894,213.0011579379061
37,127.05174441944146,37.58117675319615,21.0,146.1914893617021,213.00116799365776
38,127.05172101136621,37.58114818893592,21.0,149.97872340425533,213.0011779888967
39,127.05169760329096,37.58111962467569,21.0,153.7659574468085,213.0011880672509
40,127.05167419521571,37.58109106041546,21.0,157.5531914893617,213.00119811131964
41,127.05165078714046,37.58106249615523,21.0,161.3404255319149,212.08525329583534
42,127.0516279655821,37.58103364827857,21.0,165.12765957446808,209.7826142914465
43,127.05160661815161,37.5810040875718,21.0,168.91489361702128,209.78262410135287
44,127.05158527072112,37.580974526865035,21.0,172.70212765957447,209.7826338791522
45,127.05156392329064,37.58094496615827,21.0,176.48936170212767,209.7826437211401
46,127.05154257586015,37.580915405451506,21.0,180.27659574468086,209.7826535230481
47,127.05152122842966,37.580885844744735,21.0,184.06382978723403,209.7826633302629
48,127.05149988099919,37.58085628403797,21.0,187.85106382978722,209.78267311334344
49,127.0514785335687,37.58082672333121,21.0,191.63829787234042,209.7826829552974
50,127.05145718613821,37.58079716262444,21.0,195.4255319148936,209.78269274388333
51,127.05143583870772,37.58076760191767,21.0,199.2127659574468,209.7827025643522
52,127.05141449127724,37.58073804121091,21.0,203.0,288.5607710522499
53,127.05139149249061,37.58074416118585,23.0,205.1,302.84213306319555
54,127.0513714706248,37.58075440343131,23.0,207.2,302.8421366789628
55,127.051351448759,37.58076464567677,23.0,209.3,302.84214025419686
56,127.05133142689319,37.58077488792223,23.0,211.4,302.8421438213255
57,127.05131140502738,37.5807851301677,23.0,213.5,302.8421474452043
58,127.05129138316157,37.58079537241316,23.0,215.6,302.84215101233605
59,127.05127136129578,37.58080561465862,23.0,217.7,302.842154620004
60,127.05125133942997,37.58081585690408,23.0,219.8,302.8421582114596
61,127.05123131756416,37.58082609914955,23.0,221.9,302.8421618029168
62,127.05121129569835,37.580836341395006,23.0,224.0,302.84216539437546
63,127.05119127383254,37.58084658364047,23.0,226.1,302.8421689615148
64,127.05117125196674,37.58085682588593,23.0,228.2,302.84217258540434
65,127.05115123010093,37.5808670681314,23.0,230.3,302.8421761606537
66,127.05113120823512,37.580877310376856,23.0,232.4,302.8421797683324
67,127.05111118636931,37.58088755262232,23.0,234.5,302.8421833516918
68,127.0510911645035,37.58089779486778,23.0,236.6,302.8421869350527
69,127.0510711426377,37.58090803711325,23.0,238.7,302.842190550843
70,127.05105112077189,37.58091827935871,23.0,240.8,302.8421941179931
71,127.05103109890608,37.58092852160417,23.0,242.9,122.84204031377982
72,127.05140992983887,37.58073472950509,23.0,245.0,302.68159995476736
73,127.05096128832558,37.58096282325553,29.0,250.3048780487805,301.4192043558278
74,127.05090991509331,37.58098769322614,29.0,255.609756097561,301.4192128954199
75,127.05085854186106,37.581012563196744,29.0,260.9146341463415,301.4192213938887
76,127.0508071686288,37.581037433167346,29.0,266.219512195122,301.4192299082503
77,127.05075579539654,37.58106230313795,29.0,271.5243902439024,301.4192384389193
78,127.05070442216427,37.58108717310856,29.0,276.8292682926829,301.41924693374074
79,127.05065304893202,37.58111204307916,29.0,282.1341463414634,301.4192554546486
80,127.05060167569975,37.58113691304976,29.0,287.4390243902439,301.41926397230566
81,127.0505503024675,37.58116178302037,29.0,292.7439024390244,301.41927249607653
82,127.05049892923525,37.58118665299097,29.0,298.0487804878049,301.41928099460796
83,127.05044755600298,37.581211522961574,29.0,303.3536585365854,301.41928950577255
84,127.05039618277073,37.581236392932176,29.0,308.6585365853658,301.41929803650413
