발생시간(초),경도,위도,속도,누적주행거리,방향
0,126.94748217264048,37.656045216340395,16.0,4.4,44.23633038685341
1,126.94751704089154,37.65607356710775,16.0,8.8,44.23631943441683
2,126.9475519091426,37.65610191787509,16.0,13.200000000000001,44.23630850607975
3,126.94758677739367,37.656130268642436,16.0,17.6,44.2362975648806
4,126.94762164564472,37.65615861940978,16.0,22.0,44.23628664778096
5,126.94765651389578,37.65618697017713,16.0,26.400000000000002,41.98154213304093
6,126.94768986923303,37.65621631724335,16.0,30.800000000000004,35.27057325270937
7,126.94771873067982,37.65624862367048,16.0,35.2,35.2705614891201
8,126.9477475921266,37.656280930097616,16.0,39.6,34.465822087744755
9,126.94777586287125,37.65631353725468,16.0,44.0,30.215836910314238
10,126.94780101672154,37.656347731241034,16.0,48.400000000000006,30.21582543523209
11,126.94782617057184,37.656381925227386,16.0,52.800000000000004,30.215813953185375
12,126.94785132442213,37.65641611921374,16.0,57.2,30.21580245982824
13,126.94787647827242,37.65645031320009,16.0,61.60000000000001,30.215791009916245
14,126.94790163212271,37.65648450718644,16.0,66.0,324.6676429542206
15,126.94786947323091,37.65652042230657,16.0,70.66666666666667,317.4902805606606
16,126.94783365269176,37.656551359806215,16.0,75.33333333333333,317.4902924554119
17,126.94779783215259,37.65658229730586,16.0,80.0,317.49030435017613
18,126.94776201161343,37.656613234805505,16.0,84.66666666666667,317.49031621587835
19,126.94772619107427,37.65664417230514,16.0,89.33333333333334,317.5732597266145
20,126.94769042724667,37.65667515072297,16.0,94.0,317.8436462869075
21,126.94765484831046,37.65670626254247,16.0,98.66666666666667,317.84365824368956
22,126.94761926937426,37.65673737436198,16.0,103.33333333333334,317.8436701626122
23,126.94758369043805,37.65676848618149,16.0,108.0,317.84368213397846
24,126.94754811150183,37.656799598001,16.0,112.66666666666667,317.8436940703995
25,126.94751253256563,37.65683070982051,16.0,117.33333333333334,317.8437060039322
26,126.94747695362942,37.65686182164002,16.0,122.0,317.8437179607659
27,126.94744137469321,37.656892933459524,16.0,126.66666666666667,320.1963711026875
28,126.94740746818584,37.65692514752375,16.0,131.33333333333334,322.6036033679438
