발생시간(초),경도,위도,속도,누적주행거리,방향
0,126.9358295583744,37.48544082022471,16.0,4.5,95.71655544903706
1,126.93588030544863,37.485436789160346,16.0,9.0,202.70371184675338
2,126.93586465372718,37.48540710414096,13.0,12.588235294117647,203.2268401029643
3,126.93584861570484,37.48537744980717,13.0,16.176470588235293,200.33277320072293
4,126.93583453870518,37.48534730576363,13.0,19.764705882352942,191.71142917074786
5,126.9358262839782,37.48531570777281,13.0,23.352941176470587,191.7114339838109
6,126.93581802925121,37.485284109781986,13.0,26.941176470588236,191.71143880489424
7,126.93580977452422,37.48525251179117,13.0,30.529411764705884,191.71144358170145
8,126.93580151979724,37.48522091380034,13.0,34.11764705882353,191.71144843673352
9,126.93579326507025,37.48518931580952,13.0,37.705882352941174,191.71145325436714
10,126.93578501034325,37.4851577178187,13.0,41.294117647058826,191.71145806626575
11,126.93577675561627,37.485126119827875,13.0,44.88235294117647,191.71146288618465
12,126.93576850088928,37.485094521837055,13.0,48.470588235294116,191.71146769922225
13,126.93576024616229,37.48506292384623,13.0,52.05882352941177,191.71147248747036
14,126.93575199143531,37.48503132585541,13.0,55.64705882352941,191.711477331018
15,126.93574373670832,37.48499972786458,13.0,59.23529411764706,191.71148215321492
16,126.93573548198133,37.484968129873764,13.0,62.82352941176471,191.71148696853055
17,126.93572722725435,37.484936531882944,13.0,66.41176470588235,191.7114917826963
18,126.93571897252735,37.48490493389212,13.0,70.0,274.29623569979424
19,126.93563464596022,37.48490996075119,26.0,77.44444444444444,275.3838398738768
20,126.93555064720408,37.4849162424269,26.0,84.88888888888889,275.38384032551556
21,126.93546664844794,37.484922524102615,26.0,92.33333333333334,275.38384077933176
22,126.9353826496918,37.48492880577833,26.0,99.77777777777777,275.38384122392966
23,126.93529865093566,37.48493508745405,26.0,107.22222222222223,270.07654526167204
24,126.93521432966698,37.48493517681375,26.0,114.66666666666667,269.3491918776236
25,126.93512996413658,37.484934416337886,26.0,122.11111111111111,269.3491918869694
26,126.93504559860617,37.48493365586202,26.0,129.55555555555554,269.3491918908717
27,126.93496123307575,37.48493289538615,26.0,137.0,269.3491918947739
28,126.93487686754534,37.48493213491029,26.0,144.44444444444446,268.28195779105175
29,126.9347925782012,37.484930128707525,26.0,151.88888888888889,265.09458808310814
30,126.93470851628847,37.484924403758306,26.0,159.33333333333334,265.0945884625944
31,126.93462445437574,37.48491867880909,26.0,166.77777777777777,265.094588832467
32,126.93454039246302,37.484912953859876,26.0,174.22222222222223,265.0945892080067
33,126.93445633055029,37.48490722891066,26.0,181.66666666666669,265.09458958478064
34,126.93437226863756,37.48490150396144,26.0,189.11111111111111,265.0945899588425
35,126.93428820672484,37.48489577901223,26.0,196.55555555555554,265.0945903301923
36,126.93420414481211,37.48489005406301,26.0,204.0,358.72859065566143
37,126.93420318338683,37.48492442851541,19.0,207.82608695652175,359.3541365178245
38,126.9342026945942,37.48495883515597,19.0,211.65217391304347,359.3541368153625
39,126.93420220580157,37.48499324179654,19.0,215.47826086956522,359.3541371127217
40,126.93420171700893,37.4850276484371,19.0,219.30434782608697,359.35413737658246
41,126.9342012282163,37.485062055077655,19.0,223.1304347826087,359.3541377410586
42,126.93420073942367,37.485096461718214,19.0,226.95652173913044,359.35413797130195
43,126.93420025063104,37.48513086835877,19.0,230.7826086956522,359.35413830239935
44,126.9341997618384,37.48516527499934,19.0,234.6086956521739,359.3541386333776
45,126.93419927304578,37.4851996816399,19.0,238.43478260869566,359.3541388635023
46,126.93419878425314,37.48523408828046,19.0,242.26086956521738,359.3541319326007
47,126.934198295455,37.48526849492098,19.0,246.08695652173913,359.3541302462721
48,126.93419780665538,37.4853029015615,19.0,249.91304347826087,359.3541305438167
49,126.93419731785576,37.48533730820201,19.0,253.73913043478262,359.3541308746212
50,126.93419682905615,37.48537171484252,19.0,257.5652173913044,359.3541311387275
51,126.93419634025652,37.48540612148304,19.0,261.39130434782606,359.35413146953243
52,126.9341958514569,37.485440528123554,19.0,265.2173913043478,359.84629334068546
53,126.93419573514132,37.48547493284238,19.0,269.04347826086956,1.3909067540951128
54,126.93419678771299,37.485509331530764,19.0,272.8695652173913,1.3909061135328216
55,126.93419784028465,37.485543730219156,19.0,276.69565217391306,1.3909054732270647
56,126.93419889285633,37.48557812890755,19.0,280.52173913043475,1.3909048331780127
57,126.93419994542799,37.48561252759593,19.0,284.3478260869565,1.3909041928712895
58,126.93420099799967,37.485646926284325,19.0,288.17391304347825,1.3909035193398154
59,126.93420205057133,37.48568132497271,19.0,292.0,1.3909029459948101
60,126.934203103143,37.4857157236611,19.0,295.82608695652175,1.3909022389810275
61,126.93420415571467,37.48575012234949,19.0,299.6521739130435,1.39090163228218
62,126.93420520828634,37.48578452103788,19.0,303.47826086956525,1.3909009919729556
63,126.934206260858,37.48581891972627,19.0,307.30434782608694,1.3909003517917995
64,126.93420731342968,37.48585331841466,19.0,311.1304347826087,1.3908997118672346
65,126.93420836600134,37.48588771710305,19.0,314.95652173913044,1.3908990711708498
66,126.93420941857302,37.48592211579144,19.0,318.7826086956522,1.390898398021136
67,126.93421047114468,37.48595651447983,19.0,322.60869565217394,1.39089782505755
68,126.93421152371636,37.485990913168216,19.0,326.4347826086956,1.3908971170115478
69,126.93421257628802,37.48602531185661,19.0,330.2608695652174,1.3908965112084957
70,126.9342136288597,37.48605971054499,19.0,334.0869565217391,1.39089587025245
71,126.93421468143136,37.486094109233385,19.0,337.9130434782609,1.3908952304529407
