발생시간(초),경도,위도,속도,누적주행거리,방향
0,127.04162783964892,37.49885199259147,16.0,4.1,249.9796025955468
1,127.04158417250943,37.498839369226204,16.0,8.2,249.9796057297308
2,127.04154050536992,37.49882674586094,16.0,12.299999999999999,249.97960883605128
3,127.04149683823042,37.49881412249567,16.0,16.4,249.9796119470136
4,127.04145317109092,37.49880149913041,16.0,20.5,249.9796150672613
5,127.04140950395141,37.49878887576514,16.0,24.599999999999998,249.9796181735763
6,127.0413658368119,37.49877625239988,16.0,28.699999999999996,249.97962128917675
7,127.04132216967241,37.49876362903461,16.0,32.8,249.97962442334983
8,127.0412785025329,37.49875100566935,16.0,36.9,249.97962752501576
9,127.0412348353934,37.49873838230408,16.0,41.0,335.9203622709001
10,127.04121430398385,37.49877483140755,10.0,45.42857142857143,340.7927146518917
11,127.04119778879132,37.49881244152535,10.0,49.85714285714286,340.79272364323793
12,127.0411812735988,37.498850051643146,10.0,54.285714285714285,340.792732614695
13,127.04116475840628,37.498887661760946,10.0,58.714285714285715,340.7927415741183
14,127.04114824321375,37.49892527187874,10.0,63.142857142857146,340.7927505440873
15,127.04113172802123,37.49896288199654,10.0,67.57142857142857,340.79275948061957
16,127.0411152128287,37.499000492114334,10.0,72.0,340.79276847200896
17,127.04109869763617,37.499038102232134,10.0,76.42857142857143,340.79277743748804
18,127.04108218244365,37.49907571234993,10.0,80.85714285714286,340.79278638006747
19,127.04106566725112,37.49911332246773,10.0,85.28571428571429,340.79279536395626
20,127.04104915205859,37.49915093258552,10.0,89.71428571428572,340.7928043369878
21,127.04103263686608,37.49918854270332,10.0,94.14285714285714,340.7928132994909
22,127.04101612167355,37.499226152821116,10.0,98.57142857142858,340.7928222650132
23,127.04099960648102,37.49926376293892,10.0,103.0,340.7928312001094
24,127.0409830912885,37.49930137305671,10.0,107.42857142857143,340.66213574462876
25,127.04096646803639,37.49933895309371,10.0,111.85714285714286,340.52209124813027
26,127.04094972899532,37.499376500898265,10.0,116.28571428571429,340.52210030510935
27,127.04093298995424,37.49941404870282,10.0,120.71428571428572,340.5221093620971
28,127.04091625091317,37.49945159650737,10.0,125.14285714285715,340.5221184479981
29,127.04089951187211,37.49948914431192,10.0,129.57142857142858,340.52212747762474
30,127.04088277283104,37.499526692116476,10.0,134.0,340.52213653158736
31,127.04086603378997,37.49956423992103,10.0,138.42857142857144,340.5221456190402
32,127.0408492947489,37.49960178772558,10.0,142.85714285714286,339.02901804170006
33,127.04083132939185,37.49963897419668,10.0,147.28571428571428,338.7258540240891
34,127.04081311501048,37.49967608729287,10.0,151.71428571428572,338.72586362877325
35,127.0407949006291,37.49971320038906,10.0,156.14285714285717,338.7258732809493
36,127.04077668624772,37.499750313485244,10.0,160.57142857142858,338.72588291271387
37,127.04075847186635,37.499787426581435,10.0,165.0,338.7258925345268
38,127.04074025748498,37.499824539677626,10.0,169.42857142857144,338.72590213924855
39,127.0407220431036,37.49986165277381,10.0,173.85714285714286,338.72591179810274
40,127.04070382872223,37.49989876587,10.0,178.2857142857143,338.725921399523
41,127.04068561434086,37.49993587896619,10.0,182.71428571428572,338.7259310500952
42,127.04066739995949,37.499972992062375,10.0,187.14285714285714,338.7259406565147
43,127.0406491855781,37.500010105158566,10.0,191.57142857142858,338.7259503071056
44,127.04063097119673,37.50004721825476,10.0,196.0,338.72595994226555
45,127.04061275681536,37.50008433135095,10.0,200.42857142857144,338.7259695658138
46,127.040594542434,37.50012144444713,10.0,204.85714285714286,340.6024385813923
47,127.04057787176228,37.50015900597329,10.0,209.2857142857143,341.0554949900601
48,127.0405615738629,37.50019667578553,10.0,213.71428571428572,341.0555038354779
49,127.04054527596352,37.500234345597775,10.0,218.14285714285717,341.0555127098571
50,127.04052897806415,37.50027201541002,10.0,222.57142857142858,341.05552158870125
51,127.04051268016475,37.50030968522226,10.0,227.0,341.0555304890794
52,127.04049638226537,37.500347355034506,10.0,231.42857142857144,341.05553934047333
53,127.040480084366,37.50038502484675,10.0,235.85714285714286,341.0555482408686
54,127.04046378646662,37.500422694658994,10.0,240.2857142857143,341.0555570922796
55,127.04044748856724,37.50046036447124,10.0,244.71428571428572,341.055565972652
56,127.04043119066786,37.50049803428349,10.0,249.14285714285717,341.05557486713093
57,127.04041489276848,37.50053570409573,10.0,253.57142857142858,341.05558372005316
58,127.0403985948691,37.500573373907976,10.0,258.0,339.573383297762
59,127.04038107738585,37.50061068992842,10.0,262.42857142857144,338.7721665223415
60,127.04036290058909,37.500647814687156,10.0,266.8571428571429,338.77217610677116
61,127.04034472379232,37.50068493944588,10.0,271.28571428571433,338.7721857486631
62,127.04032654699556,37.50072206420461,10.0,275.7142857142857,338.7721953634947
63,127.0403083701988,37.50075918896334,10.0,280.14285714285717,338.77220495292266
64,127.04029019340203,37.50079631372207,10.0,284.57142857142856,338.772214567773
65,127.04027201660527,37.500833438480804,10.0,289.0,338.7722242097025
66,127.0402538398085,37.50087056323953,10.0,293.42857142857144,338.7722337975018
67,127.04023566301174,37.50090768799826,10.0,297.8571428571429,334.6695113692608
68,127.04021420790885,37.500943647217746,10.0,302.2857142857143,334.47149517652616
69,127.04019260605756,37.50097953114653,10.0,306.7142857142857,341.05527134175804
70,127.04017630779475,37.501017200905956,10.0,311.14285714285717,341.05528016450546
71,127.04016000953193,37.501054870665385,10.0,315.5714285714286,341.05528906817693
72,127.04014371126912,37.501092540424814,10.0,320.0,341.0552979733424
73,127.04012741300632,37.50113021018424,10.0,324.42857142857144,341.05530682061146
74,127.04011111474351,37.50116787994367,10.0,328.8571428571429,341.05531569238514
75,127.04009481648069,37.501205549703094,10.0,333.2857142857143,341.0553245760512
76,127.04007851821788,37.50124321946252,10.0,337.7142857142857,341.0553334508129
77,127.04006221995508,37.50128088922195,10.0,342.14285714285717,338.1716792953269
78,127.04004356885608,37.50131783051967,10.0,346.5714285714286,336.3063031422322
79,127.04002339537763,37.501354300473416,10.0,351.0,336.3063134613434
80,127.0400032218992,37.50139077042716,10.0,355.42857142857144,336.30632374015147
81,127.03998304842075,37.501427240380906,10.0,359.8571428571429,336.30633403636836
82,127.0399628749423,37.50146371033465,10.0,364.2857142857143,336.30634433627273
83,127.03994270146387,37.501500180288396,10.0,368.7142857142857,336.3063546269939
84,127.03992252798542,37.50153665024214,10.0,373.14285714285717,336.3063649324347
85,127.03990235450698,37.501573120195886,10.0,377.5714285714286,336.3063752268535
86,127.03988218102853,37.50160959014963,10.0,382.0,68.92720965145548
87,127.03990753925521,37.501617341907654,18.0,384.3976083707025,69.08860643395377
88,127.03993292828028,37.501625037987814,18.0,386.79521674140506,69.08860447278357
89,127.03995831730533,37.50163273406798,18.0,389.19282511210764,69.08860251161263
90,127.0399837063304,37.50164043014814,18.0,391.59043348281017,69.08860051886188
91,127.04000909535547,37.50164812622831,18.0,393.9880418535127,69.0885985813739
92,127.04003448438054,37.50165582230847,18.0,396.3856502242152,69.08859658072697
93,127.0400598734056,37.50166351838864,18.0,398.7832585949178,69.088594627448
94,127.04008526243067,37.5016712144688,18.0,401.18086696562034,69.08859265048403
95,127.04011065145573,37.50167891054897,18.0,403.57847533632287,69.0885906926643
96,127.0401360404808,37.501686606629136,18.0,405.9760837070254,69.08858873602787
97,127.04016142950587,37.501694302709296,18.0,408.3736920777279,69.08858673202201
98,127.04018681853093,37.501701998789464,18.0,410.7713004484305,69.08858478209498
99,127.040212207556,37.501709694869625,18.0,413.16890881913304,69.08858283216722
100,127.04023759658106,37.50171739094979,18.0,415.56651718983557,69.08858085184369
101,127.04026298560613,37.50172508702995,18.0,417.9641255605381,69.08857882415066
102,127.04028837463119,37.50173278311012,18.0,420.3617339312407,69.08857693283971
103,127.04031376365626,37.50174047919029,18.0,422.7593423019432,69.08857493672451
104,127.04033915268133,37.50174817527045,18.0,425.15695067264573,69.08857294396392
105,127.0403645417064,37.50175587135062,18.0,427.55455904334826,69.08857102225579
106,127.04038993073145,37.50176356743078,18.0,429.9521674140508,69.08856901370422
107,127.04041531975652,37.501771263510946,18.0,432.3497757847534,69.0885670762051
108,127.04044070878159,37.50177895959111,18.0,434.7473841554559,69.0885650676521
109,127.04046609780666,37.501786655671275,18.0,437.14499252615843,69.08856313015161
110,127.04049148683173,37.501794351751435,18.0,439.542600896861,69.08856115317644
111,127.04051687585678,37.5018020478316,18.0,441.94020926756355,69.08855916041097
112,127.04054226488185,37.50180974391177,18.0,444.3378176382661,69.08855722290838
113,127.04056765390692,37.50181743999193,18.0,446.7354260089686,69.08855525382586
114,127.04059304293199,37.5018251360721,18.0,449.13303437967113,69.0885532768479
115,127.04061843195704,37.50183283215226,18.0,451.53064275037366,69.0885512919744
116,127.04064382098211,37.50184052823243,18.0,453.92825112107624,69.08854936236384
117,127.04066921000718,37.50184822431259,18.0,456.3258594917788,69.08854734590977
118,127.04069459903225,37.50185592039276,18.0,458.7234678624813,69.08854541965314
119,127.04071998805732,37.501863616472924,18.0,461.1210762331839,69.08854342017128
120,127.04074537708237,37.501871312553085,18.0,463.5186846038864,69.08854144654453
121,127.04077076610744,37.50187900863325,18.0,465.91629297458894,69.08853953607542
122,127.04079615513251,37.501886704713414,18.0,468.31390134529147,69.08853750836766
123,127.04082154415758,37.50189440079358,18.0,470.711509715994,69.0885355359228
124,127.04084693318264,37.50190209687374,18.0,473.1091180866965,69.08853361301738
125,127.0408723222077,37.50190979295391,18.0,475.5067264573991,69.08853160899196
126,127.04089771123277,37.50191748903407,18.0,477.90433482810164,69.08852963200553
127,127.04092310025784,37.50192518511424,18.0,480.30194319880417,69.08852768659767
128,127.04094848928291,37.501932881194406,18.0,482.69955156950675,69.08852570171513
129,127.04097387830797,37.50194057727457,18.0,485.0971599402093,69.08852372472666
