발생시간(초),경도,위도,속도,누적주행거리,방향
0,126.9970206071317,37.585399140646935,13.0,3.63855421686747,156.2789042519331
1,126.9970372186075,37.585369182901694,13.0,7.27710843373494,156.2788958219919
2,126.99705383008329,37.58533922515646,13.0,10.91566265060241,156.27888729733024
3,126.99707044155909,37.58530926741122,13.0,14.55421686746988,163.19836820911019
4,126.99708235709025,37.58527799582658,13.0,18.19277108433735,164.82866012950444
5,126.99709316366773,37.58524641397698,13.0,21.83132530120482,164.8286539910332
6,126.9971039702452,37.585214832127384,13.0,25.46987951807229,164.82864788664165
7,126.99711477682267,37.58518325027779,13.0,29.10843373493976,164.82864170973244
8,126.99712558340015,37.58515166842819,13.0,32.74698795180723,164.8286356068079
9,126.99713638997763,37.58512008657859,13.0,36.3855421686747,164.10425605645878
10,126.99714769703908,37.58508862246037,13.0,40.024096385542165,162.10519497432597
11,126.99716038504312,37.58505748318824,13.0,43.66265060240964,162.10518796609517
12,126.99717307304715,37.58502634391611,13.0,47.30120481927711,162.10518095615862
13,126.99718576105117,37.58499520464398,13.0,50.93975903614458,162.1051739143412
14,126.9971984490552,37.58496406537186,13.0,54.57831325301205,161.6460331674399
15,126.99721145130862,37.584933008209376,13.0,58.21686746987952,161.40124409900966
16,126.99722462110167,37.58490199482303,13.0,61.855421686746986,161.40123688515803
17,126.99723779089472,37.58487098143667,13.0,65.49397590361446,161.40122964140267
18,126.99725096068778,37.58483996805032,13.0,69.13253012048193,161.40122245036707
19,126.99726413048083,37.58480895466397,13.0,72.7710843373494,161.4012152418611
20,126.99727730027388,37.584777941277615,13.0,76.40963855421687,161.40120801915123
21,126.99729047006693,37.58474692789127,13.0,80.04819277108433,161.4012008088805
22,126.99730363985998,37.58471591450491,13.0,83.6867469879518,161.4011935915106
23,126.99731680965303,37.584684901118564,13.0,87.32530120481928,161.40118637592263
24,126.99732997944608,37.58465388773221,13.0,90.96385542168674,161.40117916389272
25,126.99734314923913,37.584622874345854,13.0,94.60240963855422,161.40117193943502
26,126.99735631903218,37.584591860959506,13.0,98.24096385542168,161.4011646957308
27,126.99736948882523,37.58456084757315,13.0,101.87951807228916,158.55608951753152
28,126.997384548057,37.58453046478356,13.0,105.51807228915662,152.921646326271
29,126.99740334467955,37.584501329341386,13.0,109.1566265060241,152.9216372448834
30,126.99742214130211,37.58447219389921,13.0,112.79518072289156,152.9216281924039
31,126.99744093792465,37.58444305845703,13.0,116.43373493975903,152.8658792172214
32,126.99745977001501,37.584413937969465,13.0,120.07228915662651,151.04827367786493
33,126.99747975846454,37.58438530504809,13.0,123.71084337349397,151.04826434043048
34,126.99749974691406,37.58435667212671,13.0,127.34939759036145,151.04825497750187
35,126.9975197353636,37.58432803920533,13.0,130.9879518072289,151.0482456655849
36,126.99753972381312,37.58429940628396,13.0,134.6265060240964,151.0482363470445
37,126.99755971226264,37.58427077336258,13.0,138.26506024096386,151.04822700424938
38,126.99757970071218,37.584242140441205,13.0,141.9036144578313,151.04821766954956
39,126.9975996891617,37.58421350751983,13.0,145.5421686746988,149.7356402684863
40,126.99762049501484,37.584185251755166,13.0,149.18072289156626,148.5327028746276
41,126.9976420500031,37.58415734164757,13.0,152.81927710843374,144.339800359121
42,126.99766611661065,37.5841307614972,13.0,156.4578313253012,143.96621209175788
43,126.99769040719671,37.58410429994835,13.0,160.09638554216866,143.96620239106744
44,126.99771469778278,37.584077838399494,13.0,163.73493975903614,143.96619271145028
45,126.99773898836885,37.584051376850645,13.0,167.3734939759036,143.9661830107762
46,126.99776327895492,37.58402491530179,13.0,171.0120481927711,143.96617331245272
47,126.99778756954099,37.58399845375294,13.0,174.65060240963857,143.96616365906868
48,126.99781186012706,37.583971992204084,13.0,178.289156626506,140.458003101744
49,126.99783813782211,37.58394676831651,13.0,181.9277108433735,139.70258465638494
50,126.99786484365548,37.58392181109281,13.0,185.56626506024097,141.55963382784773
51,126.99789050840423,37.58389618762781,13.0,189.20481927710844,142.44943297009593
52,126.99791567425117,37.583870244890974,13.0,192.8433734939759,142.44942330444172
53,126.99794084009812,37.583844302154134,13.0,196.48192771084337,142.44941369901062
54,126.99796600594506,37.5838183594173,13.0,200.12048192771084,142.44940400538155
55,126.99799117179201,37.58379241668047,13.0,203.75903614457832,142.44939437876377
56,126.99801633763896,37.58376647394363,13.0,207.3975903614458,142.4493847343453
57,126.99804150348591,37.5837405312068,13.0,211.03614457831324,142.44937507635848
