발생시간(초),경도,위도,속도,누적주행거리,방향
0,126.90973528947431,37.60607274039601,13.0,4.0,359.33748214139973
1,126.9097347644348,37.60610871085538,13.0,8.0,113.04119143990624
2,126.9097580528858,37.60610086376764,8.0,10.235294117647058,113.3851693789938
3,126.90978134326056,37.606092884882855,8.0,12.470588235294118,113.38516713167144
4,126.90980463363533,37.606084905998074,8.0,14.705882352941178,113.38516488650771
5,126.9098279240101,37.60607692711329,8.0,16.941176470588236,104.09217610761374
6,126.90985232142691,37.60607207499746,8.0,19.176470588235293,97.95160906302038
7,126.90987745215958,37.60606929408496,8.0,21.411764705882355,97.95160878646988
8,126.90990258289223,37.60606651317246,8.0,23.647058823529413,97.95160846708961
9,126.9099277136249,37.606063732259955,8.0,25.88235294117647,97.9516081636051
10,126.90995284435755,37.60606095134746,8.0,28.11764705882353,97.9516078970629
11,126.90997797509021,37.606058170434956,8.0,30.352941176470587,97.95160761256466
12,126.91000310582287,37.60605538952245,8.0,32.58823529411765,97.95160729318451
13,126.91002823655553,37.60605260860995,8.0,34.82352941176471,97.95160699867824
14,126.91005336728819,37.606049827697454,8.0,37.05882352941177,97.95160672315814
15,126.91007849802085,37.60604704678495,8.0,39.294117647058826,97.95160643071216
16,126.9101036287535,37.60604426587245,8.0,41.529411764705884,97.95160614518397
17,126.91012875948617,37.606041484959945,8.0,43.76470588235294,97.95160581579592
18,126.91015389021882,37.60603870404745,8.0,46.0,97.9516055413061
19,126.91017902095149,37.60603592313495,8.0,48.23529411764706,97.95160526475604
20,126.91020415168414,37.606033142222444,8.0,50.470588235294116,97.95160495332414
21,126.91022928241681,37.60603036130994,8.0,52.705882352941174,97.95160465087031
22,126.91025441314946,37.606027580397445,8.0,54.94117647058824,97.9516043763806
23,126.91027954388213,37.60602479948494,8.0,57.1764705882353,97.95160408187473
24,126.91030467461478,37.60602201857244,8.0,59.411764705882355,97.95160378045114
25,126.91032980534744,37.606019237659936,8.0,61.64705882352941,97.9516034769673
26,126.9103549360801,37.60601645674744,8.0,63.88235294117647,97.95160320144765
27,126.91038006681276,37.60601367583494,8.0,66.11764705882354,97.95160290797207
28,126.91040519754542,37.606010894922434,8.0,68.35294117647058,97.95160259757057
29,126.91043032827808,37.60600811400993,8.0,70.58823529411765,104.65746220796046
30,126.91045479738526,37.60600304381268,8.0,72.82352941176471,111.44634710320986
31,126.91047828539037,37.60599573412268,8.0,75.05882352941177,121.44807650445637
32,126.91049993286944,37.60598524614101,8.0,77.29411764705883,121.44807292422087
33,126.91052158034852,37.60597475815934,8.0,79.52941176470588,121.44806935076099
34,126.91054322782759,37.60596427017767,8.0,81.76470588235294,301.4481011556103
35,126.91047362649341,37.60599799131049,8.0,84.0,138.29124016797027
36,126.910560805462,37.605920497720746,14.0,87.76923076923077,183.98522673906902
37,126.91055783175413,37.60588668217846,14.0,91.53846153846153,183.98522858004938
38,126.91055485804625,37.60585286663618,14.0,95.3076923076923,183.98523035155463
39,126.91055188433837,37.60581905109389,14.0,99.07692307692308,183.98523215667447
40,126.91054891063051,37.6057852355516,14.0,102.84615384615384,183.9852339632874
41,126.91054593692263,37.60575142000931,14.0,106.61538461538461,183.9852358031414
42,126.91054296321475,37.605717604467024,14.0,110.38461538461539,183.98523757464102
43,126.91053998950687,37.605683788924736,14.0,114.15384615384616,183.98523938087618
44,126.91053701579901,37.605649973382455,14.0,117.92307692307692,183.9852412203524
45,126.91053404209113,37.60561615784017,14.0,121.6923076923077,183.98524299222143
46,126.91053106838325,37.60558234229788,14.0,125.46153846153845,183.98524479845244
47,126.91052809467539,37.60554852675559,14.0,129.23076923076923,183.98524660356114
48,126.9105251209675,37.6055147112133,14.0,133.0,89.76231386245837
49,126.91055950771648,37.60551482422085,15.0,136.0581395348837,85.04673865755012
50,126.91059409335195,37.605517198867744,15.0,139.11627906976744,85.04673849360944
51,126.91062867898742,37.60551957351465,15.0,142.17441860465115,85.04673834947266
52,126.91066326462288,37.605521948161545,15.0,145.2325581395349,85.04673818255662
53,126.91069785025836,37.60552432280844,15.0,148.2906976744186,85.04673803479386
54,126.91073243589383,37.60552669745534,15.0,151.34883720930233,85.04673787745446
55,126.9107670215293,37.605529072102236,15.0,154.40697674418604,85.04673768710859
56,126.91080160716477,37.60553144674914,15.0,157.46511627906978,85.04673756937683
57,126.91083619280023,37.60553382139604,15.0,160.52325581395348,85.04673740246074
58,126.91087077843571,37.605536196042934,15.0,163.58139534883722,85.0467372414953
59,126.91090536407118,37.60553857068983,15.0,166.63953488372093,85.046737090757
60,126.91093994970664,37.605540945336735,15.0,169.69767441860466,85.04673691361364
61,126.91097453534212,37.60554331998363,15.0,172.75581395348837,85.0467367826792
62,126.91100912097758,37.60554569463053,15.0,175.81395348837208,85.04673662236434
63,126.91104370661306,37.605548069277425,15.0,178.87209302325581,85.04673644819621
64,126.91107829224853,37.60555044392432,15.0,181.93023255813955,85.04673630405921
65,126.911112877884,37.605552818571226,15.0,184.98837209302326,85.04673612691568
66,126.91114746351947,37.60555519321812,15.0,188.04651162790697,85.04673598277861
67,126.91118204915493,37.60555756786502,15.0,191.1046511627907,85.04673584886876
68,126.9112166347904,37.60555994251192,15.0,194.16279069767444,85.04673566149802
69,126.91125122042588,37.605562317158814,15.0,197.22093023255815,84.95013461663342
70,126.91128580041061,37.60556473796011,15.0,200.27906976744185,83.86981060024118
71,126.91132031720474,37.60556767489318,15.0,203.3372093023256,83.86981035135528
72,126.91135483399887,37.60557061182626,15.0,206.3953488372093,83.86981013092549
73,126.911389350793,37.60557354875933,15.0,209.45348837209303,83.86980987965859
74,126.91142386758712,37.6055764856924,15.0,212.51162790697674,83.86980965053704
75,126.91145838438125,37.605579422625475,15.0,215.56976744186045,83.86980940585818
76,126.91149290117538,37.60558235955855,15.0,218.62790697674419,83.8698091437958
77,126.91152741796951,37.605585296491626,15.0,221.68604651162792,83.86980891888135
78,126.91156193476364,37.6055882334247,15.0,224.74418604651163,83.86980868317153
79,126.91159645155776,37.60559117035777,15.0,227.80232558139534,83.86980843849256
80,126.91163096835189,37.60559410729084,15.0,230.86046511627907,83.86980821595887
81,126.91166548514602,37.60559704422391,15.0,233.9186046511628,83.86980795599993
82,126.91170000194015,37.60559998115699,15.0,236.97674418604652,83.8698077113209
83,126.91173451873428,37.605602918090064,15.0,240.03488372093022,84.20287279958148
84,126.91176905525025,37.605605695914036,15.0,243.09302325581396,84.91599331657198
