발생시간(초),경도,위도,속도,누적주행거리,방향
0,126.93849011757533,37.47705850905178,8.0,3.0833333333333335,325.7769916978224
1,126.93847046620364,37.47708143697574,8.0,6.166666666666667,325.77699986513585
2,126.93845081483194,37.47710436489969,8.0,9.25,322.3935272085505
3,126.93842953126773,37.47712629260947,8.0,12.333333333333334,318.8730445664315
4,126.93840654949821,37.477147179652185,8.0,15.416666666666668,318.8730524830611
5,126.9383835677287,37.477168066694894,8.0,18.5,314.29222075431096
6,126.9383586372653,37.47718736853605,8.0,21.583333333333336,309.7095868805531
7,126.93833175734213,37.477205084552644,8.0,24.666666666666668,309.70959353487063
8,126.93830487741896,37.47722280056924,8.0,27.75,309.7096002006825
9,126.93827799749579,37.47724051658583,8.0,30.833333333333336,309.7096068867217
10,126.93825111757262,37.47725823260242,8.0,33.91666666666667,309.7096135842553
11,126.93822423764945,37.47727594861902,8.0,37.0,61.820263011357895
12,126.93826073375739,37.47729146531266,6.0,40.676712328767124,62.69011588735458
13,126.93829775509636,37.47730663583709,6.0,44.35342465753425,52.14093934406009
14,126.93833023375964,37.47732667146632,6.0,48.03013698630137,44.2327677209301
15,126.9383592985607,37.47735036326622,6.0,51.706849315068496,44.23275867085715
16,126.93838836336177,37.47737405506612,6.0,55.38356164383562,44.23274958417255
17,126.93841742816282,37.47739774686602,6.0,59.060273972602744,44.232740483943246
18,126.93844649296388,37.47742143866592,6.0,62.73698630136987,44.9307285989575
19,126.93847590980613,37.477444840177384,6.0,66.41369863013699,47.965069025210596
20,126.9385068563754,37.477466980296555,6.0,70.0904109589041,47.96506056681238
21,126.93853780294467,37.47748912041573,6.0,73.76712328767124,47.96505211363268
22,126.93856874951392,37.477511260534904,6.0,77.44383561643835,47.965043690929065
23,126.93859969608319,37.477533400654075,6.0,81.12054794520549,47.9650352447901
24,126.93863064265246,37.477555540773245,6.0,84.7972602739726,47.9650267874959
25,126.93866158922171,37.477577680892416,6.0,88.47397260273974,47.96501837295813
26,126.93869253579098,37.47759982101159,6.0,92.15068493150685,47.96500991861126
27,126.93872348236025,37.47762196113076,6.0,95.82739726027398,47.965001457202675
28,126.9387544289295,37.47764410124993,6.0,99.5041095890411,47.96499304673722
29,126.93878537549877,37.4776662413691,6.0,103.18082191780822,47.964984580089094
30,126.93881632206804,37.47768838148828,6.0,106.85753424657534,47.96497613093965
31,126.93884726863729,37.47771052160745,6.0,110.53424657534246,47.96496772045322
32,126.93887821520656,37.47773266172662,6.0,114.21095890410959,47.96495927015769
33,126.93890916177583,37.47775480184579,6.0,117.88767123287671,47.964950796426706
34,126.93894010834508,37.47777694196496,6.0,121.56438356164384,47.96494238591919
35,126.93897105491435,37.47779908208413,6.0,125.24109589041096,47.96493395197626
36,126.93900200148362,37.4778212222033,6.0,128.91780821917808,50.10106643499472
37,126.93903394088504,37.47784241456842,6.0,132.5945205479452,52.56322071135719
38,126.9390670245623,37.47786251461188,6.0,136.27123287671233,52.56321328597437
39,126.93910010823957,37.477882614655336,6.0,139.94794520547947,52.56320585122262
40,126.93913319191685,37.47790271469879,6.0,143.62465753424658,52.563198391430205
41,126.93916627559412,37.47792281474225,6.0,147.3013698630137,52.56319097040563
42,126.93919935927138,37.47794291478571,6.0,150.97808219178083,52.56318352311871
43,126.93923244294866,37.477963014829164,6.0,154.65479452054797,52.563176088954094
44,126.93926552662593,37.47798311487262,6.0,158.33150684931508,52.56316863727926
45,126.9392986103032,37.47800321491608,6.0,162.0082191780822,52.56316119872673
46,126.93933169398046,37.478023314959536,6.0,165.68493150684932,52.563153794566006
47,126.93936477765774,37.47804341500299,6.0,169.36164383561643,52.563146330356005
48,126.93939786133501,37.47806351504644,6.0,173.03835616438357,52.563138896161774
49,126.93943094501228,37.4780836150899,6.0,176.71506849315068,52.56313144883336
50,126.93946402868956,37.47810371513336,6.0,180.39178082191782,52.56312401462725
51,126.93949711236682,37.478123815176815,6.0,184.06849315068493,52.5631165716631
52,126.93953019604409,37.47814391522027,6.0,187.74520547945207,52.86299339030904
53,126.93956341148879,37.478163877365034,6.0,191.42191780821918,53.119139223317745
54,126.93959673948616,37.47818372171996,6.0,195.09863013698632,53.119131907066446
55,126.93963006748352,37.47820356607488,6.0,198.77534246575343,53.119124632807086
56,126.93966339548088,37.4782234104298,6.0,202.45205479452056,53.11911729891074
57,126.93969672347825,37.47824325478472,6.0,206.12876712328767,53.11911001582308
58,126.9397300514756,37.478263099139646,6.0,209.8054794520548,53.11910267750682
59,126.93976337947296,37.47828294349457,6.0,213.48219178082192,53.11909540322438
60,126.93979670747034,37.47830278784949,6.0,217.15890410958906,53.1190880957551
61,126.9398300354677,37.47832263220441,6.0,220.83561643835617,53.11908077401199
62,126.93986336346505,37.478342476559334,6.0,224.5123287671233,53.119073486487025
63,126.93989669146242,37.47836232091426,6.0,228.18904109589042,53.11906617459209
64,126.93993001945978,37.47838216526918,6.0,231.86575342465756,53.59429874186418
65,126.93996354233983,37.478401782906495,6.0,235.54246575342466,58.28285301979264
66,126.93999898574825,37.478419166288816,6.0,239.2191780821918,58.28284706389843
67,126.94003442915667,37.47843654967113,6.0,242.8958904109589,58.28284110799984
68,126.94006987256509,37.47845393305345,6.0,246.57260273972605,53.75259035267641
69,126.94010346655028,37.47847347880976,6.0,250.24931506849316,53.38104481571986
70,126.9401369087014,37.478493202092785,6.0,253.9260273972603,53.381037571341835
71,126.94017035085253,37.47851292537581,6.0,257.6027397260274,53.38103033580501
72,126.94020379300365,37.478532648658835,6.0,261.27945205479455,53.38102310026244
73,126.94023723515477,37.47855237194186,6.0,264.95616438356166,53.38101583817354
74,126.9402706773059,37.47857209522489,6.0,268.63287671232877,53.38100861588987
75,126.94030411945702,37.478591818507915,6.0,272.30958904109593,53.38100138475363
76,126.94033756160815,37.47861154179094,6.0,275.986301369863,53.38099413149445
77,126.94037100375927,37.478631265073965,6.0,279.66301369863015,53.380986900346784
78,126.94040444591039,37.47865098835699,6.0,283.33972602739726,53.380979651499615
79,126.94043788806151,37.478670711640014,6.0,287.0164383561644,53.380972415917086
80,126.94047133021265,37.47869043492304,6.0,290.69315068493154,53.380965180328815
81,126.94050477236377,37.47871015820606,6.0,294.36986301369865,53.38095791377077
82,126.94053821451489,37.478729881489095,6.0,298.04657534246576,53.3809506914414
83,126.94057165666601,37.47874960477212,6.0,301.72328767123287,53.38094346025946
84,126.94060509881713,37.478769328055144,6.0,305.40000000000003,53.380936236672085
85,126.94063854096827,37.47878905133817,6.0,309.07671232876714,53.38092898018465
86,126.94067198311939,37.47880877462119,6.0,312.75342465753425,53.38092173571522
87,126.94070542527051,37.47882849790422,6.0,316.43013698630136,53.38091447921636
88,126.94073886742163,37.47884822118724,6.0,320.10684931506853,53.38090725560613
89,126.94077230957275,37.47886794447027,6.0,323.78356164383564,53.38090003199022
90,126.94080575172389,37.47888766775329,6.0,327.46027397260275,53.38089276220387
91,126.94083919387501,37.47890739103632,6.0,331.13698630136986,53.38088553982311
92,126.94087263602613,37.47892711431935,6.0,334.813698630137,53.38087829531946
93,126.94090607817725,37.47894683760237,6.0,338.49041095890414,53.380871055233456
94,126.94093952032837,37.4789665608854,6.0,342.16712328767125,53.380863810718324
95,126.9409729624795,37.47898628416842,6.0,345.84383561643835,53.38085658389127
96,126.94100640463063,37.479006007451446,6.0,349.5205479452055,53.38084933494133
97,126.94103984678175,37.47902573073447,6.0,353.19726027397263,53.38084209040903
98,126.94107328893287,37.479045454017495,6.0,356.87397260273974,53.38083485029455
99,126.94110673108399,37.47906517730053,6.0,360.55068493150685,53.380827610174265
100,126.94114017323511,37.47908490058355,6.0,364.227397260274,53.380820374471796
101,126.94117361538625,37.479104623866576,6.0,367.9041095890411,53.408459120499856
102,126.94120706947201,37.479124334310306,6.0,371.58082191780824,53.84559269585657
103,126.94124071226848,37.47914384173912,6.0,375.25753424657535,53.845585550241196
104,126.94127435506493,37.47916334916794,6.0,378.9342465753425,53.84557845035431
105,126.9413079978614,37.47918285659676,6.0,382.6109589041096,53.84557132091982
106,126.94134164065787,37.479202364025575,6.0,386.28767123287673,53.84556419592974
107,126.94137528345433,37.47922187145439,6.0,389.96438356164384,53.84555705758419
108,126.94140892625079,37.47924137888321,6.0,393.64109589041095,53.84554994593282
109,126.94144256904725,37.47926088631203,6.0,397.3178082191781,53.845542816475984
110,126.94147621184372,37.479280393740844,6.0,400.9945205479452,53.845535704813415
111,126.94150985464017,37.47929990116966,6.0,404.67123287671234,53.84552857979537
112,126.94154349743664,37.47931940859847,6.0,408.34794520547945,53.84552144587184
113,126.94157714023311,37.47933891602729,6.0,412.0246575342466,53.845514311942736
114,126.94161078302957,37.479358423456105,6.0,415.7013698630137,55.043140571169715
115,126.94164492073685,37.47937736221051,6.0,419.37808219178083,56.89775469559032
116,126.94167982477228,37.479395420420005,6.0,423.05479452054794,56.897748374845264
117,126.9417147288077,37.479413478629496,6.0,426.7315068493151,56.89774203562837
118,126.94174963284313,37.47943153683899,6.0,430.4082191780822,56.89773570628171
119,126.94178453687856,37.47944959504848,6.0,434.08493150684933,56.89772935192212
120,126.94181944091397,37.47946765325797,6.0,437.76164383561644,56.89772304167445
121,126.9418543449494,37.47948571146746,6.0,441.4383561643836,56.897716668838314
122,126.94188924898482,37.47950376967696,6.0,445.1150684931507,56.897710362556495
123,126.94192415302025,37.47952182788645,6.0,448.7917808219178,56.89770401407753
124,126.94195905705567,37.47953988609594,6.0,452.46849315068494,64.16567271412083
125,126.94199645642544,37.47955425544053,6.0,456.1452054794521,66.64819445317846
126,126.94203471015143,37.47956736178616,6.0,459.8219178082192,66.64819080622954
127,126.94207296387744,37.47958046813178,6.0,463.4986301369863,68.40538983656558
128,126.94211163947918,37.47959261652978,6.0,467.17534246575343,74.82489869617854
129,126.9421518533208,37.47960127206713,6.0,470.8520547945206,74.82489703925808
130,126.94219206716241,37.47960992760448,6.0,474.5287671232877,74.82489536785886
131,126.94223228100402,37.47961858314183,6.0,478.2054794520548,74.82489368050176
132,126.94227249484564,37.47962723867918,6.0,481.8821917808219,74.82489199462316
133,126.94231270868725,37.47963589421653,6.0,485.5589041095891,74.82489033238085
134,126.94235292252887,37.47964454975387,6.0,489.2356164383562,74.82488865034077
135,126.94239313637048,37.47965320529122,6.0,492.9123287671233,74.82488696446006
136,126.9424333502121,37.47966186082857,6.0,496.5890410958904,86.47952570692496
137,126.94247416549187,37.479663853481696,6.0,500.2657534246576,96.98055080341936
138,126.9425155233829,37.479659834949814,6.0,503.9424657534247,96.98055045238544
139,126.94255688127392,37.47965581641794,6.0,507.6191780821918,96.98055005455427
140,126.94259823916495,37.47965179788606,6.0,511.2958904109589,96.98054968832741
141,126.94263959705597,37.47964777935419,6.0,514.972602739726,96.98054931663029
142,126.94268095494701,37.47964376082231,6.0,518.6493150684933,96.98054895465589
143,126.94272231283803,37.47963974229044,6.0,522.3260273972603,96.98054858417703
144,126.94276367072906,37.47963572375856,6.0,526.0027397260274,96.98054820700963
145,126.94280502862009,37.47963170522669,6.0,529.6794520547945,96.98054782862425
146,126.9428463865111,37.47962768669481,6.0,533.3561643835617,96.98054745814557
147,126.94288774440214,37.47962366816294,6.0,537.0328767123287,96.9805470864489
148,126.94292910229316,37.47961964963106,6.0,540.7095890410959,96.98054673663387
149,126.9429704601842,37.47961563109918,6.0,544.3863013698631,96.98054635277833
150,126.94301181807522,37.479611612567304,6.0,548.0630136986301,96.98054596041834
151,126.94305317596626,37.47960759403543,6.0,551.7397260273973,96.98054560513316
152,126.94309453385728,37.47960357550355,6.0,555.4164383561645,96.95614996476081
153,126.94313589386434,37.47959957094975,6.0,559.0931506849315,96.73760200768828
154,126.9431772728281,37.47959569161955,6.0,562.7698630136987,96.7376016761715
155,126.94321865179184,37.47959181228935,6.0,566.4465753424657,96.73760132002536
156,126.9432600307556,37.47958793295915,6.0,570.1232876712329,96.73760096251101
157,126.94330140971935,37.479584053628955,6.0,573.8000000000001,96.73760062688956
158,126.9433427886831,37.47958017429875,6.0,577.4767123287671,96.73760029537311
159,126.94338416764685,37.47957629496855,6.0,581.1534246575343,96.73759993922721
160,126.9434255466106,37.47957241563835,6.0,584.8301369863015,96.73759957623992
161,126.94346692557436,37.47956853630815,6.0,588.5068493150685,96.10883052537974
162,126.9435083541449,37.47956501769302,6.0,592.1835616438357,95.72142009489608
163,126.94354981328058,37.47956172133188,6.0,595.8602739726027,95.72141986062991
164,126.94359127241628,37.47955842497075,6.0,599.5369863013699,95.72141958797721
165,126.94363273155197,37.47955512860962,6.0,603.2136986301371,95.72141937365063
166,126.94367419068766,37.47955183224848,6.0,606.8904109589041,95.72141909750997
167,126.94371564982335,37.479548535887346,6.0,610.5671232876713,95.72141886324397
168,126.94375710895903,37.47954523952621,6.0,614.2438356164384,96.16586303413305
169,126.94379853082819,37.47954168838067,6.0,617.9205479452055,97.51891607505121
170,126.94383983925368,37.4795373616417,6.0,621.5972602739727,97.51891565013221
171,126.94388114767916,37.47953303490272,6.0,625.2739726027397,97.51891521340008
172,126.94392245610466,37.47952870816375,6.0,628.9506849315069,97.51891478390291
173,126.94396376453014,37.479524381424774,6.0,632.627397260274,97.51891434805646
174,126.94400507295563,37.4795200546858,6.0,636.3041095890411,97.51891391221005
175,126.94404638138113,37.47951572794683,6.0,639.9808219178083,97.51891349186985
176,126.94408768980661,37.47951140120786,6.0,643.6575342465753,96.94159526111861
177,126.94412904949117,37.47950740514184,6.0,647.3342465753425,96.50989930607267
178,126.94417044750553,37.479503656341834,6.0,651.0109589041097,96.50989894244731
179,126.94421184551989,37.479499907541836,6.0,654.6876712328767,96.50989865849999
180,126.94425324353425,37.47949615874183,6.0,658.3643835616439,96.50989829638365
181,126.94429464154861,37.479492409941834,6.0,662.041095890411,96.50989800545187
182,126.94433603956297,37.47948866114183,6.0,665.7178082191781,96.50989765825398
183,126.94437743757732,37.47948491234183,6.0,669.3945205479453,96.50989735637074
184,126.94441883559168,37.47948116354183,6.0,673.0712328767123,96.50989700671505
185,126.94446023360604,37.47947741474183,6.0,676.7479452054795,97.23569712794051
186,126.9445015677138,37.47947325016908,6.0,680.4246575342466,97.39357111562094
187,126.94454288792042,37.479468995156175,6.0,684.1013698630137,97.3935707147042
188,126.94458420812703,37.47946474014327,6.0,687.7780821917809,97.39357027649237
189,126.94462552833363,37.479460485130375,6.0,691.454794520548,97.39356986110539
190,126.94466684854025,37.47945623011747,6.0,695.1315068493151,97.39356946018887
191,126.94470816874686,37.47945197510457,6.0,698.8082191780823,97.39356903837364
192,126.94474948895346,37.47944772009167,6.0,702.4849315068493,97.39356861752145
193,126.94479080916008,37.47944346507877,6.0,706.1616438356165,97.39356820020885
194,126.94483212936669,37.47943921006587,6.0,709.8383561643836,97.39356778385934
195,126.9448734495733,37.479434955052966,6.0,713.5150684931507,97.39356738486919
196,126.94491476977991,37.47943070004006,6.0,717.1917808219179,97.39356694022968
197,126.94495608998652,37.479426445027165,6.0,720.868493150685,97.39356654027671
198,126.94499741019312,37.47942219001426,6.0,724.5452054794521,97.39356613035591
199,126.94503873039974,37.47941793500136,6.0,728.2219178082192,97.39356569664756
200,126.94508005060635,37.47941367998846,6.0,731.8986301369863,97.39356528672693
201,126.94512137081296,37.47940942497556,6.0,735.5753424657535,97.39356486394968
202,126.94516269101958,37.47940516996266,6.0,739.2520547945206,97.27686875338213
203,126.94520402183377,37.47940098176691,6.0,742.9287671232877,96.98222925953877
204,126.9452453794304,37.47939696227363,6.0,746.6054794520549,96.98222886700398
205,126.94528673702705,37.479392942780365,6.0,750.2821917808219,96.98222849513365
206,126.94532809462369,37.4793889232871,6.0,753.9589041095891,96.98222814514497
207,126.94536945222033,37.47938490379382,6.0,757.6356164383562,96.98222775261036
208,126.94541080981698,37.479380884300554,6.0,761.3123287671233,96.98222738499351
209,126.94545216741362,37.47937686480728,6.0,764.9890410958905,96.98222700765314
210,126.94549352501026,37.47937284531401,6.0,768.6657534246576,96.98222664672392
211,126.9455348826069,37.47936882582074,6.0,772.3424657534247,96.98222627485404
212,126.94557624020355,37.47936480632747,6.0,776.0191780821918,96.98222589082638
213,126.94561759780018,37.4793607868342,6.0,779.6958904109589,96.98222554205529
214,126.94565895539682,37.479356767340924,6.0,783.3726027397261,96.98222514830411
215,126.94570031299347,37.479352747847656,6.0,787.0493150684932,96.98222479284567
216,126.94574167059011,37.47934872835438,6.0,790.7260273972603,96.98222439909466
217,126.94578302818675,37.47934470886111,6.0,794.4027397260274,96.98222404363639
218,126.9458243857834,37.479340689367845,6.0,798.0794520547946,96.98222367723736
219,126.94586574338004,37.47933666987457,6.0,801.7561643835617,97.00825750164876
220,126.94590709862193,37.47933263547353,6.0,805.4328767123288,97.01255182277987
221,126.9459484534754,37.47932859861327,6.0,809.1095890410959,97.01255142583403
222,126.94598980832885,37.47932456175302,6.0,812.786301369863,97.01255105743684
223,126.94603116318231,37.479320524892756,6.0,816.4630136986302,97.01255068117291
224,126.94607251803576,37.4793164880325,6.0,820.1397260273973,97.01255030610741
225,126.94611387288921,37.47931245117225,6.0,823.8164383561644,97.01254993104203
226,126.94615522774268,37.47930841431199,6.0,827.4931506849316,97.0125495559767
227,126.94619658259613,37.47930437745173,6.0,831.1698630136987,97.01254918091149
228,126.94623793744958,37.47930034059147,6.0,834.8465753424658,97.01254881678642
229,126.94627929230305,37.47929630373122,6.0,838.5232876712329,97.01254841984115
