발생시간(초),경도,위도,속도,누적주행거리,방향
0,126.8863252257036,37.50200194982009,16.0,4.428571428571429,53.369849149411095
1,126.88636474921638,37.502025261895774,16.0,8.857142857142858,66.98591551921339
2,126.8864109558984,37.50204083259083,16.0,13.285714285714286,66.98591121537441
3,126.88645716258041,37.502056403285884,16.0,17.714285714285715,66.98590692837803
4,126.88650336926244,37.50207197398094,16.0,22.142857142857146,66.98590261189872
5,126.88654957594446,37.502087544676,16.0,26.571428571428573,246.98598520310222
6,126.88634820711371,37.50201968754971,16.0,31.0,50.28611939924406
7,126.88654949256225,37.502152326514164,22.0,37.78260869565217,324.9276728958123
8,126.88650531199583,37.50220224851435,22.0,44.565217391304344,324.92769091362504
9,126.88646113142943,37.502252170514545,22.0,51.34782608695652,324.9277089314662
10,126.88641695086301,37.50230209251473,22.0,58.130434782608695,324.9277269614205
11,126.8863727702966,37.502352014514926,22.0,64.91304347826087,327.082555282486
12,126.88633106617459,37.502403122066035,22.0,71.69565217391305,332.85549680244327
13,126.8862959870112,37.50245740119076,22.0,78.47826086956522,332.85551369360087
14,126.88626090784778,37.502511680315486,22.0,85.26086956521739,333.80585410415677
15,126.88622697097873,37.502566409192426,22.0,92.04347826086956,334.35884941030713
16,126.88619369881437,37.50262139978159,22.0,98.82608695652173,334.3588658377521
17,126.88616042665,37.50267639037076,22.0,105.6086956521739,334.3588823400602
18,126.88612715448564,37.50273138095993,22.0,112.3913043478261,334.35889877947767
19,126.88609388232128,37.50278637154909,22.0,119.17391304347827,334.358915247649
20,126.8860606101569,37.50284136213826,22.0,125.95652173913044,334.3589317106743
21,126.88602733799254,37.50289635272743,22.0,132.73913043478262,334.3589481711391
22,126.88599406582817,37.5029513433166,22.0,139.52173913043478,334.3589646329218
23,126.88596079366381,37.503006333905766,22.0,146.30434782608694,334.3589811011937
24,126.88592752149944,37.50306132449494,22.0,153.08695652173913,334.3589975617339
25,126.88589424933508,37.50311631508411,22.0,159.8695652173913,334.359014023592
26,126.88586097717071,37.50317130567327,22.0,166.65217391304347,334.383505227652
27,126.88582773464813,37.50322630748476,22.0,173.43478260869566,334.6404961235347
28,126.88579480335136,37.503281427125685,22.0,180.2173913043478,334.64051250792966
29,126.88576187205459,37.50333654676661,22.0,187.0,51.131264197271776
