발생시간(초),경도,위도,속도,누적주행거리,방향
0,126.84913246366031,37.55826932217192,23.0,6.5,130.76598561931155
1,126.8491877455821,37.55823153978553,23.0,13.0,32.89968581802532
2,126.84920725904563,37.55825545148236,12.0,16.227941176470587,28.421882517954998
3,126.84922468853642,37.55828098207528,12.0,19.455882352941178,28.421874303323307
4,126.84924211802723,37.558306512668196,12.0,22.683823529411764,28.42186611473437
5,126.84925954751805,37.55833204326112,12.0,25.911764705882355,28.421857868066127
6,126.84927697700884,37.55835757385403,12.0,29.139705882352942,28.421849653416245
7,126.84929440649965,37.558383104446946,12.0,32.36764705882353,28.421841455845765
8,126.84931183599046,37.55840863503987,12.0,35.595588235294116,28.421833218122856
9,126.84932926548126,37.55843416563278,12.0,38.82352941176471,28.42182499449143
10,126.84934669497207,37.558459696225704,12.0,42.05147058823529,28.421816814829697
11,126.84936412446288,37.55848522681862,12.0,45.279411764705884,28.421808559161775
12,126.84938155395368,37.55851075741153,12.0,48.50735294117647,28.42180034447574
13,126.84939898344449,37.558536288004454,12.0,51.73529411764706,28.421792158820267
14,126.8494164129353,37.55856181859737,12.0,54.963235294117645,28.421783903134212
15,126.8494338424261,37.55858734919029,12.0,58.19117647058824,28.42177569141785
16,126.8494512719169,37.558612879783205,12.0,61.419117647058826,28.42176750275644
17,126.84946870140772,37.55863841037612,12.0,64.64705882352942,28.421759256015775
18,126.84948613089853,37.55866394096904,12.0,67.875,28.421751035317868
19,126.84950356038932,37.558689471561955,12.0,71.10294117647058,28.42174284962607
20,126.84952098988013,37.55871500215488,12.0,74.33088235294119,28.421734599879528
21,126.84953841937094,37.55874053274779,12.0,77.55882352941177,28.421726385139095
22,126.84955584886174,37.558766063340705,12.0,80.78676470588235,28.421718161429226
23,126.84957327835255,37.55879159393363,12.0,84.01470588235294,28.42170998467674
24,126.84959070784336,37.55881712452654,12.0,87.24264705882354,28.421701731918233
25,126.84960813733416,37.55884265511946,12.0,90.47058823529412,28.42169350819023
26,126.84962556682497,37.55886818571238,12.0,93.69852941176471,28.421685334407414
27,126.84964299631578,37.55889371630529,12.0,96.92647058823529,28.42167706967956
28,126.84966042580658,37.55891924689821,12.0,100.15441176470588,28.421668857884697
29,126.84967785529739,37.55894477749113,12.0,103.38235294117648,28.421660672132532
30,126.8496952847882,37.55897030808405,12.0,106.61029411764706,28.42165242830123
31,126.849712714279,37.558995838676964,12.0,109.83823529411765,28.421644204537017
32,126.8497301437698,37.55902136926988,12.0,113.06617647058823,28.421636021754523
33,126.84974757326061,37.5590468998628,12.0,116.29411764705883,28.42162777491734
34,126.84976500275141,37.559072430455714,12.0,119.52205882352942,28.421619545159388
35,126.84978243224222,37.559097961048636,12.0,122.75,28.42161137132217
36,126.84979986173303,37.55912349164155,12.0,125.9779411764706,28.421603118491305
37,126.84981729122383,37.559149022234465,12.0,129.20588235294116,28.421594894690884
38,126.84983472071464,37.559174552827386,12.0,132.43382352941177,28.421586717847674
39,126.84985215020545,37.5592000834203,12.0,135.66176470588238,28.421578459023124
40,126.84986957969625,37.55922561401322,12.0,138.88970588235293,28.42157024416798
