발생시간(초),경도,위도,속도,누적주행거리,방향
0,127.0280305056221,37.48440953316441,12.0,3.558139534883721,107.91434886770094
1,127.02806887611536,37.48439969039196,12.0,7.116279069767442,98.22254041067362
2,127.02810766087177,37.484395243072385,12.0,10.674418604651162,79.05864615834071
3,127.02814725342182,37.48440131663165,12.0,14.232558139534884,79.05864526111793
4,127.02818684597186,37.48440739019092,12.0,17.790697674418606,79.05864439871374
5,127.0282264385219,37.48441346375019,12.0,21.348837209302324,79.05864353071786
6,127.02826603107194,37.484419537309456,12.0,24.906976744186046,79.05864268635776
7,127.02830562362199,37.48442561086872,12.0,28.46511627906977,79.30567644400702
8,127.02834524379102,37.48443154816227,12.0,32.02325581395349,82.6682670890051
9,127.02838523969035,37.48443563168952,12.0,35.58139534883721,82.66826669724531
10,127.0284252355897,37.484439715216766,12.0,39.139534883720934,82.66826629625842
11,127.02846523148902,37.48444379874402,12.0,42.69767441860465,82.668265899885
12,127.02850522738837,37.48444788227127,12.0,46.25581395348837,81.82946115938756
13,127.02854513203792,37.48445242865309,12.0,49.81395348837209,79.54667006259672
14,127.02858478840943,37.48445823439837,12.0,53.372093023255815,79.54666926258375
15,127.02862444478096,37.48446404014364,12.0,56.93023255813954,79.54666845601128
16,127.02866410115247,37.48446984588892,12.0,60.48837209302326,79.54666767839939
17,127.02870375752399,37.48447565163419,12.0,64.04651162790698,79.54666688494501
18,127.02874341389551,37.48448145737947,12.0,67.6046511627907,79.54666609053146
19,127.02878307026702,37.48448726312474,12.0,71.16279069767442,79.54666528955852
20,127.02882272663854,37.484493068870016,12.0,74.72093023255815,79.5466644961034
21,127.02886238301006,37.48449887461529,12.0,78.27906976744187,79.54666369512995
22,127.02890203938158,37.484504680360565,12.0,81.83720930232559,79.54666289607405
23,127.02894169575309,37.48451048610584,12.0,85.3953488372093,79.54666212406102
24,127.02898135212462,37.484516291851115,12.0,88.95348837209302,79.54666132868732
25,127.02902100849613,37.48452209759639,12.0,92.51162790697674,79.54666051747108
26,127.02906066486764,37.484527903341665,12.0,96.06976744186046,79.54665973521543
27,127.02910032123917,37.48453370908694,12.0,99.62790697674419,79.5466589351995
28,127.02913997761068,37.484539514832214,12.0,103.18604651162791,79.54665814542528
29,127.0291796339822,37.48454532057749,12.0,106.74418604651163,79.5466573463678
30,127.02921929035372,37.48455112632276,12.0,110.30232558139535,79.54665655099274
31,127.02925894672524,37.48455693206804,12.0,113.86046511627907,79.54665576313562
32,127.02929860309675,37.48456273781331,12.0,117.4186046511628,79.5466549677601
33,127.02933825946828,37.48456854355859,12.0,120.97674418604652,79.54665417430209
34,127.02937791583979,37.48457434930386,12.0,124.53488372093024,79.54665337332574
35,127.0294175722113,37.48458015504914,12.0,128.09302325581396,79.54665258546765
36,127.02945722858283,37.48458596079441,12.0,131.65116279069767,79.54665177329008
37,127.02949688495434,37.48459176653969,12.0,135.2093023255814,79.5466510022328
38,127.02953654132585,37.48459757228496,12.0,138.7674418604651,79.54665020781482
39,127.02957619769738,37.484603378030236,12.0,142.32558139534885,79.54664939563656
40,127.0296158540689,37.48460918377551,12.0,145.88372093023256,79.54664861337778
41,127.02965551044042,37.484614989520786,12.0,149.4418604651163,79.54664780679946
42,127.02969516681193,37.48462079526606,12.0,153.0,135.14256656581773
43,127.02971124275417,37.484607975092395,6.0,154.6595744680851,170.70222088212483
44,127.02971428156941,37.48459324626609,6.0,156.31914893617022,170.7022191655151
45,127.02971732038465,37.48457851743977,6.0,157.97872340425533,170.70221729000355
46,127.02972035919989,37.48456378861346,6.0,159.63829787234042,170.70221548112136
47,127.02972339801512,37.48454905978714,6.0,161.29787234042553,170.70221376056804
48,127.02972643683036,37.484534330960834,6.0,162.95744680851064,170.70221188308574
49,127.0297294756456,37.48451960213452,6.0,164.61702127659575,170.70221007815076
50,127.02973251446083,37.484504873308204,6.0,166.27659574468086,170.70220835759937
51,127.02973555327607,37.484490144481896,6.0,167.93617021276594,170.70220648406416
52,127.02973859209132,37.48447541565558,6.0,169.59574468085106,170.70220467715842
53,127.02974163090656,37.484460686829266,6.0,171.25531914893617,170.70220294871808
54,127.0297446697218,37.48444595800296,6.0,172.91489361702128,170.7022010791302
55,127.02974770853703,37.48443122917664,6.0,174.5744680851064,170.70219927617165
56,127.02975074735227,37.48441650035033,6.0,176.2340425531915,170.70219755365144
57,127.0297537861675,37.48440177152401,6.0,177.89361702127658,170.7021956722291
58,127.02975682498274,37.484387042697705,6.0,179.5531914893617,170.70219387124519
59,127.02975986379798,37.48437231387139,6.0,181.2127659574468,170.7021921506995
60,127.02976290261321,37.484357585045075,6.0,182.87234042553192,170.70219026730638
61,127.02976594142845,37.48434285621877,6.0,184.53191489361703,170.70218854873474
62,127.02976898024369,37.48432812739245,6.0,186.1914893617021,170.70218667323365
63,127.02977201905892,37.48431339856614,6.0,187.85106382978722,170.70218486633462
64,127.02977505787416,37.48429866973982,6.0,189.51063829787233,170.70218313790133
65,127.0297780966894,37.484283940913514,6.0,191.17021276595744,170.70218126832015
66,127.02978113550463,37.4842692120872,6.0,192.82978723404256,170.7021795398881
